number,kss,pupil,Diahyoujunn,Pupil_LowFreq,eeg,hr,eda,SCR,SCL_Ansei
381,6,4.068,-1.195678617,,,928,7.729992193,0.658474432,0.938824615
382,6,4.082,-1.171206312,,,928,7.729730007,0.662108687,0.93825486
383,6,4.068,-1.195678617,,,928,7.729277128,0.667722088,0.937270714
384,6,4.029,-1.263851466,,,928,7.728842869,0.673966477,0.936327029
385,6,4.055,-1.2184029,,,928,7.728483246,0.677718712,0.935545535
386,6,4.025,-1.270843553,,,928,7.728155069,0.680070387,0.934832377
387,6,4.038,-1.24811927,,,928,7.727734875,0.683947477,0.933919259
388,6,4.081,-1.172954334,,,928,7.727298989,0.687205615,0.932972038
389,6,4.102,-1.136245877,,,928,7.726848333,0.689824634,0.931992722
390,6,4.112,-1.118765659,,,928,7.726361477,0.692118724,0.930934739
391,6,4.127,-1.092545333,,,928,7.72586287,0.693705061,0.929851222
392,6,4.134,-1.08030918,,,928,7.725364888,0.695966837,0.928769062
393,6,4.119,-1.106529507,,,928,7.724806811,0.701198848,0.927556309
394,6,4.173,-1.012136332,,,928,7.724359801,0.706045769,0.926584916
395,6,4.158,-1.038356658,,,928,7.723928631,0.71195636,0.925647945
396,6,4.307,-0.777901415,,,928,7.723380004,0.716076684,0.924455729
397,6,4.091,-1.155474116,,,928,7.723269199,0.716527739,0.92421494
398,6,4.294,-0.800625698,,,928,7.722826736,0.717006566,0.923253427
399,6,3.967,-1.372228815,,,928,7.722302163,0.716755703,0.922113484
400,6,3.957,-1.389709033,,,928,7.721850622,0.717028389,0.921132245
401,6,3.749,-1.75329756,,,928,7.721184588,0.721619874,0.919684892
402,6,4.431,-0.561146716,,,928,7.720467312,0.726805833,0.918126186
403,6,4.241,-0.893270852,,,928,7.719839885,0.732173675,0.91676273
404,6,4.106,-1.12925379,,,928,7.719071162,0.735967631,0.915092226
405,6,3.87,-1.541786926,,,928,7.718281011,0.738225892,0.913375157
406,6,4.513,-0.417808932,,,928,7.717436086,0.74051553,0.911539057
407,6,4.214,-0.940467439,,,928,7.717278225,0.740961848,0.911196012
408,6,4.156,-1.041852702,,,928,7.716760954,0.743461173,0.910071935
409,6,4.2,-0.964939744,,,928,7.716354681,0.746622761,0.909189066
410,6,4.209,-0.949207548,,,972,7.715946469,0.750125485,0.908301986
411,6,4.267,-0.847822286,,,972,7.715720164,0.753113373,0.907810205
412,6,4.276,-0.83209009,,,972,7.715487707,0.756167053,0.907305055
413,6,4.369,-0.669524066,,,972,7.715269902,0.760101729,0.906831743
414,6,4.413,-0.592611108,,,972,7.715205546,0.763545599,0.906691892
415,6,4.428,-0.566390782,,,972,7.715159658,0.766599907,0.906592173
416,6,4.458,-0.513950129,,,972,7.715072978,0.769122964,0.906403811
417,6,4.411,-0.596107152,,,972,7.715023166,0.771040924,0.906295564
418,6,4.419,-0.582122978,,,972,7.714993869,0.77197065,0.906231898
419,6,4.406,-0.604847261,,,972,7.715067308,0.773766221,0.906391489
420,6,4.367,-0.673020109,,,972,7.715257717,0.776571069,0.906805264
421,6,4.332,-0.734200871,,,972,7.715448771,0.778688385,0.907220442
422,6,4.252,-0.874042612,,,972,7.715662347,0.780503876,0.907684563
423,6,4.237,-0.900262939,,,972,7.715810609,0.780021243,0.908006749
424,6,4.247,-0.882782721,,,972,7.715911631,0.777833036,0.908226279
425,6,4.212,-0.943963483,,,972,7.715929132,0.777238989,0.908264311
426,6,4.2,-0.964939744,,,972,7.715966987,0.77389824,0.908346573
427,6,4.215,-0.938719417,,,972,7.716034951,0.769406928,0.908494265
428,6,4.222,-0.926483265,,,972,7.716110698,0.763638009,0.90865887
429,6,4.218,-0.933475352,,,972,7.716146095,0.753952046,0.90873579
430,6,4.233,-0.907255026,,,972,7.716181675,0.744599613,0.90881311
431,6,4.247,-0.882782721,,,972,7.716313027,0.734774055,0.90909855
432,6,4.301,-0.788389546,,,972,7.716553505,0.721001353,0.90962113
433,6,4.294,-0.800625698,,,972,7.71686392,0.705160598,0.910295688
434,6,4.315,-0.763917241,,,972,7.717106543,0.690167776,0.910822932
435,6,4.368,-0.671272088,,,972,7.717390535,0.668193877,0.911440072
436,6,4.36,-0.685256262,,,866,7.717663979,0.648656718,0.91203429
437,6,4.397,-0.620579456,,,866,7.71795157,0.620917822,0.912659251
438,6,4.375,-0.659035935,,,866,7.717878501,0.588595887,0.912500464
439,6,4.407,-0.603099239,,,866,7.717821668,0.581574965,0.912376961
440,6,4.429,-0.56464276,,,866,7.717561541,0.55174997,0.911811683
441,6,4.442,-0.541918477,,,866,7.717109122,0.518761212,0.910828535
442,6,4.469,-0.494721889,,,866,7.716613296,0.484566825,0.90975106
443,6,4.479,-0.477241672,,,866,7.716069206,0.449135936,0.908568703
444,6,4.497,-0.44577728,,,866,7.715149737,0.401512698,0.906570615
445,6,4.51,-0.423052997,,,866,7.714272997,0.361610706,0.904665379
446,6,4.536,-0.377604431,,,866,7.713411768,0.323315011,0.90279385
447,6,4.534,-0.381100475,,,866,7.712280421,0.27653036,0.900335331
448,6,4.583,-0.295447408,,,866,7.711305172,0.239465909,0.898216027
449,6,4.623,-0.225526538,,,866,7.707315317,0.112172842,0.889545711
450,6,4.652,-0.174833907,,,866,7.705841075,0.071592531,0.88634205
451,6,4.647,-0.183574015,,,866,7.704354156,0.031774104,0.883110841
452,6,4.692,-0.104913036,,,866,7.702635366,0.014615298,0.879375755
453,6,4.697,-0.096172927,,,866,7.70089749,0.059538996,0.875599193
454,6,4.734,-0.031496122,,,866,7.699539976,0.093852429,0.872649191
455,6,4.729,-0.040236231,,,866,7.698100317,0.129405736,0.869520683
456,6,4.775,0.04017277,,,866,7.696247605,0.174235239,0.865494573
457,6,4.743,-0.015763926,,,866,7.694794724,0.209052686,0.862337331
458,6,4.765,0.022692553,,,866,7.692877543,0.252264349,0.858171122
459,6,4.759,0.012204422,,,866,7.691144248,0.286328882,0.854404515
460,6,4.784,0.055904966,,,866,7.689296539,0.320052112,0.850389276
461,6,4.778,0.045416836,,,866,7.686830065,0.36199598,0.845029406
462,6,4.798,0.080377271,,,866,7.6848196,0.391873213,0.840660484
463,6,4.787,0.061149032,,,962,7.682794753,0.417950517,0.836260309
464,6,4.791,0.068141119,,,962,7.680668659,0.441681418,0.831640113
465,6,4.764,0.020944531,,,962,7.677921334,0.467048695,0.825669927
466,6,4.788,0.062897053,,,962,7.675803324,0.488301884,0.821067301
467,6,4.776,0.041920792,,,962,7.673730796,0.509626152,0.816563508
468,6,4.805,0.092613423,,,962,7.671168304,0.533300953,0.810994982
469,6,4.788,0.062897053,,,962,7.670667592,0.537897367,0.80990689
470,6,4.815,0.110093641,,,962,7.668633485,0.555686528,0.805486592
471,6,4.822,0.122329793,,,962,7.666533851,0.572540816,0.800923898
472,6,4.833,0.141558033,,,962,7.663922825,0.592633232,0.795249901
473,6,4.851,0.173022425,,,962,7.661854568,0.608225838,0.790755391
474,6,4.907,0.270911643,,,962,7.659733233,0.623893875,0.786145539
475,6,4.919,0.291887905,,,962,7.657564665,0.639843384,0.781433044
476,6,4.918,0.290139883,,,962,7.654810466,0.660010579,0.77544792
477,6,4.963,0.368800862,,,962,7.652006309,0.67901625,0.769354235
478,6,4.967,0.375792949,,,962,7.649795802,0.687448558,0.764550603
479,6,5.001,0.435225689,,,962,7.64759294,0.691344316,0.759763584
480,6,5.001,0.435225689,,,962,7.644810956,0.69224589,0.753718081
481,6,5.018,0.464942059,,,962,7.643099199,0.691151263,0.749998279
482,6,5.037,0.498154473,,,962,7.64003869,0.692407384,0.743347515
483,6,5.038,0.499902494,,,962,7.636820206,0.692153215,0.736353459
484,6,5.049,0.519130734,,,962,7.634126933,0.690438324,0.730500733
485,6,5.043,0.508642603,,,962,7.630694936,0.688656959,0.723042692
486,6,5.06,0.538358973,,,962,7.627889684,0.687358752,0.716946627
487,6,5.099,0.606531822,,,962,7.624220265,0.686758772,0.708972646
488,6,5.072,0.559335234,,,962,7.62346944,0.686815478,0.707341036
489,6,5.052,0.524374799,,,962,7.620469749,0.684988943,0.700822438
490,6,5.064,0.54535106,,,962,7.616753139,0.677096117,0.692745907
491,6,5.043,0.508642603,,,962,7.613742617,0.669447167,0.686203771
492,6,5.04,0.503398538,,,962,7.610724517,0.659692827,0.679645165
493,6,5.025,0.477178212,,,962,7.607615085,0.653860997,0.672888089
494,6,4.995,0.424737559,,,962,7.603603561,0.652372251,0.664170684
495,6,5.003,0.438721733,,,1037,7.60035966,0.652100708,0.657121394
496,6,4.987,0.410753384,,,1037,7.597072082,0.654542027,0.649977191
497,6,4.98,0.398517232,,,1037,7.593195248,0.651390267,0.641552479
498,6,4.943,0.333840427,,,1037,7.59023129,0.646129634,0.63511153
499,6,4.943,0.333840427,,,1037,7.587318766,0.641692569,0.628782353
500,6,4.967,0.375792949,,,1037,7.584500533,0.636311306,0.622658078
501,6,4.97,0.381037015,,,1037,7.580977841,0.631286651,0.615002948
502,6,4.982,0.402013276,,,1037,7.577574995,0.626073476,0.607608256
503,6,4.962,0.36705284,,,1037,7.574964951,0.62130498,0.601936395
504,6,4.985,0.407257341,,,1037,7.572295469,0.614607782,0.596135369
505,6,5.007,0.44571382,,,1037,7.568888682,0.603164142,0.588732112
506,6,5.021,0.470186124,,,1037,7.566173794,0.592688318,0.582832417
507,6,5.028,0.482422277,,,1037,7.563429232,0.580715018,0.576868234
508,6,5.033,0.491162386,,,1037,7.560160859,0.571004705,0.569765764
509,6,5.052,0.524374799,,,1037,7.557627426,0.565967702,0.564260385
510,6,5.051,0.522626777,,,1037,7.554475589,0.560625068,0.557411158
511,6,5.031,0.487666342,,,1037,7.55194484,0.554538281,0.551911612
512,6,5.024,0.47543019,,,1037,7.549328383,0.542153306,0.546225814
513,6,5.019,0.466690081,,,1037,7.546018197,0.523199996,0.539032481
514,6,5.033,0.491162386,,,1037,7.544010077,0.509909292,0.534668654
515,6,4.991,0.417745472,,,1037,7.540656722,0.494751608,0.52738151
516,6,5.03,0.48591832,,,1037,7.53798494,0.493046604,0.521575487
517,6,5.105,0.617019953,,,1037,7.536636614,0.493385787,0.518645451
518,6,5.091,0.592547648,,,1037,7.533907818,0.496023478,0.512715531
519,6,5.059,0.536610952,,,1037,7.531187662,0.500400005,0.506804386
520,6,5.067,0.550595126,,,1037,7.528569217,0.493460008,0.501114269
521,6,5.035,0.494658429,,,1037,7.525377227,0.477214103,0.494177786
522,6,5.043,0.508642603,,,1037,7.522872223,0.462768152,0.488734184
523,6,5.066,0.548847104,,,1037,7.520387789,0.448311809,0.483335285
524,6,5.062,0.541855017,,,1037,7.517875486,0.43939648,0.477875824
525,6,5.055,0.529618864,,,993,7.515383415,0.431251622,0.472460328
526,6,5.052,0.524374799,,,993,7.51232438,0.419206104,0.465812768
527,6,4.963,0.368800862,,,993,7.509070463,0.410020482,0.458741713
528,6,4.955,0.354816688,,,993,7.507014229,0.405377284,0.45427333
529,6,4.883,0.228959121,,,993,7.503487659,0.40062164,0.446609775
530,6,4.861,0.190502642,,,993,7.500528493,0.399116004,0.440179239
531,6,4.756,0.006960357,,,993,7.497581813,0.39451422,0.433775837
532,6,4.651,-0.176581928,,,993,7.494600448,0.388465511,0.427297061
533,6,4.688,-0.111905123,,,993,7.489917607,0.379966361,0.417120824
534,6,4.565,-0.3269118,,,993,7.486749275,0.37349968,0.410235752
535,6,4.569,-0.319919713,,,993,7.483599822,0.366813679,0.403391705
536,6,4.545,-0.361872235,,,993,7.479628949,0.357207485,0.394762639
537,6,4.501,-0.438785193,,,993,7.476436668,0.348154921,0.387825525
538,6,4.473,-0.487729802,,,993,7.473148997,0.341666223,0.380681118
539,6,4.474,-0.485981781,,,993,7.468908072,0.337000211,0.371465205
540,6,4.465,-0.501713976,,,993,7.465471833,0.334155188,0.363997945
541,6,4.474,-0.485981781,,,993,7.461121195,0.332276872,0.354543617
542,6,4.474,-0.485981781,,,993,7.457745284,0.327799864,0.347207455
543,6,4.446,-0.53492639,,,993,7.453598381,0.32057996,0.33819586
544,6,4.433,-0.557650673,,,993,7.452764831,0.319381026,0.336384482
545,6,4.426,-0.569886825,,,993,7.449490148,0.313262633,0.329268299
546,6,4.421,-0.578626934,,,993,7.446197776,0.308542149,0.322113677
547,6,4.41,-0.597855173,,,993,7.442886738,0.305456958,0.314918493
548,6,4.427,-0.568138803,,,993,7.438810263,0.301568598,0.306059943
549,6,4.416,-0.587367043,,,993,7.435568931,0.299068124,0.299016235
550,6,4.429,-0.56464276,,,993,7.432221582,0.29574164,0.291742144
551,6,4.448,-0.531430346,,,993,7.428805462,0.291824902,0.284318605
552,6,4.478,-0.478989693,,,993,7.425357431,0.288263068,0.276825723
553,6,4.513,-0.417808932,,,993,7.420971835,0.283565377,0.267295426
554,6,4.512,-0.419556954,,,993,7.417502948,0.280136677,0.259757221
555,6,4.553,-0.347888061,,,993,7.41403688,0.276888085,0.252225141
556,6,4.637,-0.201054233,,,993,7.410523387,0.27347647,0.244590003
557,6,4.659,-0.162597754,,,993,7.406215116,0.269419134,0.235227741
558,6,4.682,-0.122393254,,,993,7.402180142,0.265831701,0.226459377
559,6,4.701,-0.08918084,,,993,7.399060483,0.26317168,0.219680075
560,6,4.762,0.017448488,,,993,7.396083994,0.260767601,0.213211896
561,6,4.767,0.026188596,,,993,7.392398452,0.257705282,0.20520288
562,6,4.864,0.195746708,,,993,7.389494926,0.255235533,0.198893255
563,6,4.866,0.199242751,,,993,7.38605339,0.252369547,0.191414487
564,6,4.895,0.249935382,,,993,7.383379736,0.250424795,0.185604394
565,6,4.909,0.274407687,,,993,7.380696953,0.249592219,0.179774464
566,6,4.931,0.312864166,,,993,7.377391357,0.249687638,0.172591106
567,6,4.912,0.279651752,,,993,7.374794957,0.250490653,0.166948893
568,6,4.933,0.316360209,,,993,7.371672633,0.250883404,0.1601638
569,6,4.947,0.340832514,,,993,7.369316918,0.249832515,0.155044618
570,6,5.014,0.457949972,,,993,7.367025937,0.248701132,0.15006611
571,6,4.991,0.417745472,,,993,7.364270777,0.246676072,0.144078898
572,6,5.016,0.461446016,,,993,7.363706841,0.246585138,0.142853413
573,6,4.999,0.431729646,,,993,7.361411503,0.247170059,0.137865437
574,6,5.021,0.470186124,,,993,7.359073069,0.248938417,0.132783809
575,6,5.026,0.478926233,,,993,7.356162442,0.251557434,0.126458753
576,6,5.023,0.473682168,,,993,7.353836841,0.254729716,0.121405011
577,6,5.037,0.498154473,,,993,7.351566854,0.258760137,0.116472124
578,6,5.038,0.499902494,,,993,7.349301,0.26386329,0.111548218
579,6,5.046,0.513886669,,,993,7.346437769,0.272124597,0.105326157
580,6,5.044,0.510390625,,,993,7.344266827,0.277801542,0.100608506
581,6,5.051,0.522626777,,,993,7.342211283,0.282378614,0.096141622
582,6,5.042,0.506894582,,,993,7.339741989,0.288082828,0.090775623
583,6,5.06,0.538358973,,,993,7.337874827,0.292026553,0.086718111
584,6,5.037,0.498154473,,,993,7.335992478,0.296916622,0.082627597
585,6,5.043,0.508642603,,,993,7.333678376,0.303558201,0.077598844
586,6,5.029,0.484170299,,,993,7.331913798,0.308426203,0.073764256
587,6,5.018,0.464942059,,,993,7.329720455,0.314150596,0.068997923
588,6,5.012,0.454453929,,,993,7.327909824,0.317803064,0.065063259
589,6,5.04,0.503398538,,,993,7.326081246,0.320846846,0.061089593
590,6,5.01,0.450957885,,,1134,7.32423426,0.323396781,0.057075926
591,6,5.016,0.461446016,,,1134,7.32194583,0.327450257,0.05210296
592,6,5.01,0.450957885,,,1134,7.32016399,0.332264033,0.048230861
593,6,5.011,0.452705907,,,1134,7.317914339,0.338703199,0.043342166
594,6,5.043,0.508642603,,,1134,7.316119815,0.34448488,0.039442502
595,6,5.037,0.498154473,,,1134,7.314369809,0.347349622,0.03563958
596,6,5.017,0.463194037,,,1134,7.312649154,0.348131063,0.031900443
597,6,5.004,0.440469754,,,1134,7.310534076,0.348201856,0.027304185
598,6,4.985,0.407257341,,,1134,7.308867244,0.34732909,0.023682009
599,6,4.995,0.424737559,,,1134,7.307182948,0.348536408,0.020021883
600,6,4.991,0.417745472,,,1134,7.305081237,0.351101695,0.015454673
601,6,4.975,0.389777123,,,1134,7.303417164,0.352889067,0.011838492
602,6,4.961,0.365304819,,,1134,7.301814693,0.35421515,0.008356177
603,6,4.97,0.381037015,,,1134,7.299978192,0.353547486,0.004365296
604,6,4.97,0.381037015,,,1134,7.298925821,0.352879235,0.002078397
605,6,5.018,0.464942059,,,1134,7.297588136,0.351662114,-0.000828512
606,6,5.008,0.447461842,,,1134,7.296312511,0.350710616,-0.00360056
607,6,5.013,0.45620195,,,1134,7.294761465,0.3514142,-0.006971124
608,6,5.03,0.48591832,,,1134,7.293609812,0.352217311,-0.00947377
609,6,5.009,0.449209863,,,1134,7.292531177,0.353639178,-0.011817742
610,6,5.043,0.508642603,,,1134,7.291182434,0.351695319,-0.014748683
611,6,5.018,0.464942059,,,1134,7.29011025,0.347166584,-0.017078636
612,6,5.06,0.538358973,,,1134,7.289071912,0.341874975,-0.019335038
613,6,5.032,0.489414364,,,1134,7.288045794,0.334753042,-0.021564884
614,6,5.018,0.464942059,,,1134,7.287104561,0.331031719,-0.023610269
615,6,5.014,0.457949972,,,1134,7.286011953,0.328951631,-0.025984605
616,6,4.986,0.409005363,,,1134,7.285172384,0.327333518,-0.027809064
617,6,4.937,0.323352296,,,1134,7.28433118,0.32646975,-0.029637077
618,6,4.891,0.242943295,,,1134,7.283342822,0.324019967,-0.031784868
619,6,4.867,0.200990773,,,1134,7.281979013,0.320305853,-0.034748548
620,6,4.814,0.108345619,,,1134,7.280819559,0.318012597,-0.037268147
621,6,4.812,0.104849576,,,1134,7.279607548,0.31508611,-0.039901957
622,6,4.778,0.045416836,,,1134,7.278395635,0.311201526,-0.042535552
623,6,4.741,-0.019259969,,,1134,7.277122571,0.30663543,-0.045302037
624,6,4.726,-0.045480296,,,1129,7.275400909,0.299736674,-0.049043364
625,6,4.714,-0.066456557,,,1129,7.274066906,0.294072857,-0.051942273
626,6,4.798,0.080377271,,,1129,7.272456499,0.286844607,-0.055441832
627,6,4.708,-0.076944688,,,1129,7.271159703,0.280265552,-0.058259888
628,6,4.715,-0.064708535,,,1129,7.269551914,0.272179092,-0.061753759
629,6,4.718,-0.05946447,,,1129,7.269211973,0.270960904,-0.062492482
630,6,4.748,-0.007023817,,,1129,7.267802441,0.267218541,-0.065555523
631,6,4.786,0.05940101,,,1129,7.266354547,0.264738637,-0.068701927
632,6,4.772,0.034928705,,,1129,7.264892184,0.263412606,-0.071879774
633,6,4.815,0.110093641,,,1129,7.263444985,0.260820218,-0.075024667
634,6,4.816,0.111841663,,,1129,7.261744153,0.251830738,-0.07872073
635,6,4.836,0.146802098,,,1129,7.260399449,0.243574489,-0.081642893
636,6,4.858,0.185258577,,,1129,7.259092829,0.233240154,-0.084482295
637,6,4.846,0.164282316,,,1129,7.257456139,0.224919118,-0.088038971
638,6,4.848,0.167778359,,,1129,7.256146834,0.221877783,-0.09088421
639,6,4.835,0.145054076,,,1129,7.254881827,0.218548347,-0.093633185
640,6,4.798,0.080377271,,,1129,7.253630357,0.217209527,-0.096352743
641,6,4.751,-0.001779752,,,1129,7.252295965,0.214442737,-0.099252496
642,6,4.7,-0.090928862,,,1129,7.250557562,0.210399998,-0.103030203
643,6,4.677,-0.131133362,,,1129,7.249133278,0.20854925,-0.106125301
644,6,4.649,-0.180077972,,,1129,7.247673868,0.206551862,-0.109296731
645,6,4.625,-0.222030494,,,1129,7.246245075,0.203309995,-0.112401629
646,6,4.602,-0.262234995,,,1129,7.244451869,0.198329339,-0.116298428
647,6,4.573,-0.312927626,,,1129,7.242980831,0.193531323,-0.119495126
648,6,4.603,-0.260486973,,,1129,7.241576636,0.188874708,-0.122546568
649,6,4.606,-0.255242908,,,1129,7.240311416,0.185435168,-0.125296006
650,6,4.592,-0.279715212,,,1129,7.239133803,0.1821956,-0.127855066
651,6,4.635,-0.204550277,,,1129,7.237785046,0.177989133,-0.130786037
652,6,4.625,-0.222030494,,,1129,7.236478481,0.173426861,-0.133625321
653,6,4.653,-0.173085885,,,1129,7.235461319,0.169335271,-0.135835705
654,6,4.642,-0.192314124,,,1129,7.234328047,0.164417034,-0.138298407
655,6,4.615,-0.239510712,,,1018,7.23347535,0.160376249,-0.140151395
656,6,4.63,-0.213290385,,,1018,7.232607015,0.156305609,-0.142038366
657,6,4.574,-0.311179604,,,1018,7.231546434,0.151168925,-0.144343104
658,6,4.559,-0.337399931,,,1018,7.230724696,0.146925693,-0.146128815
659,6,4.567,-0.323415756,,,1018,7.229954393,0.142645941,-0.147802752
660,6,4.575,-0.309431582,,,1018,7.229122749,0.137289534,-0.14960999
661,6,4.58,-0.300691474,,,1018,7.228504847,0.132952874,-0.150952748
662,6,4.552,-0.349636083,,,1018,7.227943549,0.128586832,-0.1521725
663,6,4.576,-0.307683561,,,1018,7.227162792,0.124498805,-0.153869154
664,6,4.586,-0.290203343,,,1018,7.226472249,0.122336984,-0.155369767
665,6,4.596,-0.272723125,,,1018,7.225786621,0.120732776,-0.1568597
666,6,4.554,-0.346140039,,,1018,7.225057821,0.119883069,-0.158443448
667,6,4.623,-0.225526538,,,1018,7.22418946,0.116119178,-0.160330475
668,6,4.623,-0.225526538,,,1018,7.223319285,0.110679998,-0.162221443
669,6,4.621,-0.229022581,,,1018,7.223134949,0.10964923,-0.162622022
670,6,4.649,-0.180077972,,,1018,7.222398449,0.104453135,-0.164222502
